"staSeq","date","sampYr","lev1Name","lev1Memb","lev2Name","lev2Memb","levPropNum","taxa","hq","hydroID"
14280,"2016-07-15",2016,3,0.792712067,4,0.20728793,3.207287921,"fish",0,201495871
14280,"2011-09-18",2011,3,1,NA,0,3,"fish",0,201495871
14280,"2006-09-19",2006,4,1,4,0,4,"bug",0,201495871
14280,"1991-06-26",1991,3,1,NA,0,3,"fish",0,201495871
14280,"1996-11-01",1996,3,1,3,0,3,"bug",0,201495871
14281,"2017-06-23",2017,3,1,NA,0,3,"fish",0,201492526
14281,"2009-07-20",2009,4,1,NA,0,4,"fish",0,201492526
14281,"2012-10-10",2012,4,0.796116505,3,0.203883495,3.796116505,"bug",0,201492526
14281,"2008-10-16",2008,3,1,3,0,3,"bug",0,201492526
14283,"2010-06-09",2010,3,0.5,4,0.5,3.5,"fish",0,201489887
14283,"2000-06-20",2000,2,0.75,3,0.25,2.25,"fish",1,201489887
14283,"1998-10-21",1998,4,1,4,0,4,"bug",0,201489887
14283,"2008-09-17",2008,4,1,4,0,4,"bug",0,201489887
14283,"2004-10-08",2004,4,0.5,5,0.5,4.5,"bug",0,201489887
14283,"2012-06-11",2012,2,0.606918239,3,0.39308176,2.393081758,"fish",1,201489887
14283,"2012-10-10",2012,4,0.5,5,0.5,4.5,"bug",0,201489887
14283,"2010-09-29",2010,3,1,3,0,3,"bug",0,201489887
14283,"2017-08-01",2017,3,0.777777778,4,0.22222222,3.222222213,"fish",0,201489887
14283,"2008-06-26",2008,3,0.88235294,2,0.117647059,2.882352938,"fish",0,201489887
14284,"1991-08-01",1991,3,0.79599057,2,0.204009434,2.795990578,"fish",0,201494616
14284,"2011-07-18",2011,5,1,NA,0,5,"fish",0,201494616
14284,"2006-10-24",2006,5,1,5,0,5,"bug",0,201494616
14284,"1992-10-28",1992,5,1,5,0,5,"bug",0,201494616
14284,"2011-11-09",2011,5,1,5,0,5,"bug",0,201494616
14284,"1991-11-06",1991,5,0.5,6,0.5,5.5,"bug",0,201494616
14284,"1993-10-07",1993,6,1,6,0,6,"bug",0,201494616
14284,"2013-09-23",2013,5,1,5,0,5,"bug",0,201494616
14284,"2005-10-24",2005,6,1,6,0,6,"bug",0,201494616
14284,"1999-07-06",1999,3,1,NA,0,3,"fish",0,201494616
14284,"2008-10-03",2008,5,1,5,0,5,"bug",0,201494616
14285,"2004-11-08",2004,5,1,5,0,5,"bug",0,201494575
14286,"2008-06-12",2008,4,0.69649446,3,0.303505535,3.696494445,"fish",0,201493210
14286,"1993-11-12",1993,5,0.75,6,0.25,5.25,"bug",0,201493210
14286,"2008-10-08",2008,5,0.763513514,4,0.236486486,4.763513514,"bug",0,201493210
14286,"2012-07-06",2012,3,1,NA,0,3,"fish",0,201493210
14286,"1989-08-22",1989,4,0.576555024,5,0.42344498,4.423444996,"fish",0,201493210
14288,"1995-10-13",1995,5,1,5,0,5,"bug",0,201493025
14288,"1996-10-16",1996,5,1,5,0,5,"bug",0,201493025
14288,"2012-09-17",2012,5,1,5,0,5,"bug",0,201493025
14288,"1993-10-22",1993,5,1,5,0,5,"bug",0,201493025
14288,"1999-07-19",1999,4,1,NA,0,4,"fish",0,201493025
14288,"2014-10-08",2014,5,1,5,0,5,"bug",0,201493025
14288,"2012-07-05",2012,5,1,NA,0,5,"fish",0,201493025
14288,"1992-10-23",1992,5,1,5,0,5,"bug",0,201493025
14288,"2004-09-24",2004,5,1,5,0,5,"bug",0,201493025
14288,"2008-06-12",2008,4,0.617647059,5,0.38235294,4.382352935,"fish",0,201493025
14288,"1994-10-17",1994,5,1,5,0,5,"bug",0,201493025
14288,"2010-09-23",2010,5,1,5,0,5,"bug",0,201493025
14288,"2008-10-08",2008,5,1,5,0,5,"bug",0,201493025
14289,"2007-06-26",2007,4,0.547619048,5,0.45238095,4.45238094,"fish",0,201495814
14289,"2012-08-01",2012,5,0.666666667,6,0.33333333,5.333333313,"fish",0,201495814
14290,"2013-08-16",2013,5,0.5,6,0.5,5.5,"fish",0,201495463
14290,"2007-10-02",2007,3,1,3,0,3,"bug",0,201495463
14290,"2013-10-21",2013,3,1,3,0,3,"bug",0,201495463
14290,"2007-07-09",2007,6,1,NA,0,6,"fish",0,201495463
14293,"1990-08-16",1990,3,1,NA,0,3,"fish",0,201497194
14293,"2013-10-03",2013,5,1,5,0,5,"bug",0,201497194
14293,"1993-11-09",1993,4,1,4,0,4,"bug",0,201497194
14293,"2007-06-18",2007,3,0.75,4,0.25,3.25,"fish",0,201497194
14293,"2007-10-18",2007,4,0.5,5,0.5,4.5,"bug",0,201497194
14293,"1997-10-20",1997,4,0.5,5,0.5,4.5,"bug",0,201497194
14293,"2006-08-01",2006,3,0.5,4,0.5,3.5,"fish",0,201497194
14293,"2013-07-15",2013,3,1,NA,0,3,"fish",0,201497194
14294,"1993-07-19",1993,3,0.643369176,4,0.35663082,3.356630807,"fish",0,201490493
14294,"1999-10-25",1999,5,1,5,0,5,"bug",0,201490493
14296,"2009-11-03",2009,3,1,3,0,3,"bug",0,201490493
14298,"2013-10-02",2013,4,1,4,0,4,"bug",0,201496828
14298,"1997-11-13",1997,4,1,4,0,4,"bug",0,201496828
14298,"2007-10-02",2007,4,1,4,0,4,"bug",0,201496828
14300,"1990-07-26",1990,4,1,NA,0,4,"fish",0,201495433
14300,"1997-10-14",1997,3,0.5,4,0.5,3.5,"bug",0,201495433
14300,"2013-09-24",2013,5,0.72,4,0.28,4.72,"bug",0,201495433
14300,"1992-09-28",1992,4,0.67877739,3,0.321222607,3.67877738,"fish",0,201495433
14301,"1997-10-14",1997,3,1,3,0,3,"bug",0,201495824
14301,"2013-09-24",2013,5,0.679245283,4,0.320754717,4.679245283,"bug",0,201495824
14301,"2007-10-03",2007,5,1,5,0,5,"bug",0,201495824
14301,"2007-07-12",2007,3,0.601289134,4,0.39871087,3.398710883,"fish",0,201495824
14303,"2012-07-24",2012,3,0.78534031,2,0.214659686,2.785340302,"fish",0,201487964
14303,"1998-10-13",1998,5,1,5,0,5,"bug",0,201487964
14303,"2008-09-22",2008,4,1,4,0,4,"bug",0,201487964
14303,"2004-10-04",2004,4,0.5,5,0.5,4.5,"bug",0,201487964
14303,"2000-07-06",2000,2,0.62406015,3,0.37593985,2.375939851,"fish",1,201487964
14305,"2014-10-20",2014,3,1,3,0,3,"bug",0,201485445
14305,"2012-07-23",2012,4,0.666666667,5,0.33333333,4.333333317,"fish",0,201485445
14305,"2012-09-25",2012,4,0.653386454,3,0.346613546,3.653386454,"bug",0,201485445
14305,"1999-11-01",1999,5,1,5,0,5,"bug",0,201485445
14305,"2011-11-16",2011,4,1,4,0,4,"bug",0,201485445
14305,"2009-10-01",2009,3,1,3,0,3,"bug",0,201485445
14306,"1994-07-07",1994,5,1,NA,0,5,"fish",0,201485482
14306,"2011-08-23",2011,5,1,NA,0,5,"fish",0,201485482
14308,"2015-09-17",2015,5,0.934707904,4,0.0653,4.934707904,"bug",0,201495803
14309,"1997-10-16",1997,3,0.511811024,4,0.488188976,3.488188976,"bug",0,201495045
14310,"1997-10-16",1997,4,0.677083333,5,0.322916667,4.322916667,"bug",0,201495711
14310,"2014-10-14",2014,5,0.70292887,4,0.29707113,4.70292887,"bug",0,201495711
14310,"1990-08-30",1990,4,0.60793999,3,0.392060007,3.607939982,"fish",0,201495711
14311,"1999-08-25",1999,4,1,NA,0,4,"fish",0,201491353
14312,"1992-08-13",1992,3,0.925824176,4,0.07417582,3.074175807,"fish",0,201491506
14312,"1999-08-25",1999,4,1,NA,0,4,"fish",0,201491506
14314,"2004-07-16",2004,4,0.75,3,0.25,3.75,"fish",0,201489080
14314,"2010-09-16",2010,3,1,3,0,3,"bug",0,201489080
14314,"2014-10-06",2014,3,0.728070175,4,0.206712433,3.011060259,"bug",0,201489080
14314,"1994-10-11",1994,2,1,2,0,2,"bug",1,201489080
14314,"1997-10-10",1997,2,0.5,3,0.5,2.5,"bug",0,201489080
14314,"2006-09-20",2006,3,1,3,0,3,"bug",0,201489080
14314,"2007-09-21",2007,3,0.661290323,2,0.338709677,2.661290323,"bug",0,201489080
14314,"2001-10-11",2001,2,0.661290323,3,0.338709677,2.338709677,"bug",1,201489080
14314,"1995-10-12",1995,3,0.628205128,2,0.371794872,2.628205128,"bug",0,201489080
14314,"2002-10-18",2002,2,0.661290323,3,0.338709677,2.338709677,"bug",1,201489080
14314,"1999-10-26",1999,3,1,3,0,3,"bug",0,201489080
14314,"2017-10-16",2017,3,1,3,0,3,"bug",0,201489080
14314,"2009-10-02",2009,3,1,3,0,3,"bug",0,201489080
14314,"2008-09-22",2008,2,0.5,3,0.5,2.5,"bug",0,201489080
14314,"1991-10-22",1991,2,1,2,0,2,"bug",1,201489080
14314,"2003-10-08",2003,2,0.865853659,3,0.134146341,2.134146341,"bug",1,201489080
14314,"2005-11-02",2005,3,1,3,0,3,"bug",0,201489080
14314,"1989-11-07",1989,2,1,2,0,2,"bug",1,201489080
14314,"2000-10-02",2000,3,1,3,0,3,"bug",0,201489080
14314,"2019-07-29",2019,4,1,NA,0,4,"fish",0,201489080
14314,"2018-08-14",2018,4,0.863636364,5,0.13636364,4.136363655,"fish",0,201489080
14314,"2009-08-10",2009,5,0.78571429,4,0.214285714,4.785714307,"fish",0,201489080
14314,"1998-10-23",1998,2,1,2,0,2,"bug",1,201489080
14316,"2016-08-18",2016,5,1,NA,0,5,"fish",0,201493906
14316,"2011-08-24",2011,3,0.61627907,4,0.38372093,3.383720929,"fish",0,201493906
14316,"1991-06-27",1991,4,1,NA,0,4,"fish",0,201493906
14316,"2011-10-26",2011,4,0.5,5,0.5,4.5,"bug",0,201493906
14316,"2009-10-01",2009,4,0.5,5,0.5,4.5,"bug",0,201493906
14316,"2002-07-16",2002,5,1,NA,0,5,"fish",0,201493906
14316,"2017-10-11",2017,5,1,5,0,5,"bug",0,201493906
14316,"2013-09-16",2013,5,1,5,0,5,"bug",0,201493906
14316,"2005-07-28",2005,4,1,NA,0,4,"fish",0,201493906
14316,"1991-11-07",1991,6,0.75,5,0.25,5.75,"bug",0,201493906
14316,"2006-10-25",2006,5,1,5,0,5,"bug",0,201493906
14316,"2019-10-02",2019,5,1,5,0,5,"bug",0,201493906
14316,"1995-10-19",1995,5,1,5,0,5,"bug",0,201493906
14316,"2002-10-01",2002,5,1,5,0,5,"bug",0,201493906
14316,"2006-07-17",2006,5,1,NA,0,5,"fish",0,201493906
14316,"2018-10-22",2018,4,0.583011583,5,0.41698842,4.416988432,"bug",0,201493906
14316,"2008-06-02",2008,4,0.97777778,3,0.022222222,3.977777787,"fish",0,201493906
14316,"2016-10-05",2016,5,1,5,0,5,"bug",0,201493906
14316,"1998-10-07",1998,5,1,5,0,5,"bug",0,201493906
14316,"2007-09-26",2007,5,1,5,0,5,"bug",0,201493906
14316,"2008-10-15",2008,5,1,5,0,5,"bug",0,201493906
14316,"2013-07-16",2013,4,0.726415094,5,0.27358491,4.273584927,"fish",0,201493906
14316,"2003-11-19",2003,5,1,5,0,5,"bug",0,201493906
14317,"2003-11-19",2003,5,1,5,0,5,"bug",0,201495520
14317,"2006-10-25",2006,5,1,5,0,5,"bug",0,201495520
14317,"2002-07-17",2002,5,0.92804428,4,0.07195572,4.928044278,"fish",0,201495520
14317,"2001-10-22",2001,5,1,5,0,5,"bug",0,201495520
14317,"1991-11-05",1991,5,1,5,0,5,"bug",0,201495520
14317,"2017-10-11",2017,5,1,5,0,5,"bug",0,201495520
14317,"2008-06-02",2008,4,1,NA,0,4,"fish",0,201495520
14317,"2011-11-09",2011,5,1,5,0,5,"bug",0,201495520
14317,"2001-07-16",2001,5,0.91176471,4,0.088235294,4.911764726,"fish",0,201495520
14317,"2019-08-12",2019,5,0.94067797,4,0.059322034,4.940677986,"fish",0,201495520
14317,"2018-10-22",2018,5,1,5,0,5,"bug",0,201495520
14317,"2011-08-25",2011,5,1,NA,0,5,"fish",0,201495520
14317,"1996-11-25",1996,6,0.75,5,0.25,5.75,"bug",0,201495520
14317,"2003-07-15",2003,5,1,NA,0,5,"fish",0,201495520
14317,"2000-10-11",2000,5,1,5,0,5,"bug",0,201495520
14317,"2016-10-05",2016,5,1,5,0,5,"bug",0,201495520
14317,"2008-10-15",2008,5,1,5,0,5,"bug",0,201495520
14317,"2005-08-01",2005,5,0.86363636,4,0.136363636,4.863636345,"fish",0,201495520
14317,"2006-07-17",2006,5,1,NA,0,5,"fish",0,201495520
14317,"1995-10-19",1995,5,1,5,0,5,"bug",0,201495520
14317,"2002-10-04",2002,5,1,5,0,5,"bug",0,201495520
14317,"2013-09-23",2013,5,0.75,4,0.25,4.75,"bug",0,201495520
14317,"1997-10-01",1997,5,0.75,6,0.25,5.25,"bug",0,201495520
14317,"2010-09-27",2010,5,1,5,0,5,"bug",0,201495520
14317,"1998-10-05",1998,5,1,5,0,5,"bug",0,201495520
14318,"1991-11-05",1991,5,1,5,0,5,"bug",0,201496261
14318,"1996-11-25",1996,5,1,5,0,5,"bug",0,201496261
14318,"2006-10-25",2006,5,1,5,0,5,"bug",0,201496261
14318,"2000-10-11",2000,5,1,5,0,5,"bug",0,201496261
14318,"2008-10-15",2008,5,1,5,0,5,"bug",0,201496261
14318,"1991-07-25",1991,5,0.75,4,0.25,4.75,"fish",0,201496261
14319,"2013-09-16",2013,5,1,5,0,5,"bug",0,201492461
14319,"2007-09-26",2007,5,1,5,0,5,"bug",0,201492461
14319,"2016-10-05",2016,5,1,5,0,5,"bug",0,201492461
14319,"2001-07-17",2001,3,1,NA,0,3,"fish",0,201492461
14319,"2004-10-06",2004,5,1,5,0,5,"bug",0,201492461
14319,"2016-07-01",2016,4,1,NA,0,4,"fish",0,201492461
14319,"2006-10-25",2006,4,0.692982456,5,0.307017544,4.307017544,"bug",0,201492461
14319,"2019-10-01",2019,5,0.78661088,4,0.213389121,4.786610885,"bug",0,201492461
14319,"2011-10-26",2011,5,0.91509434,4,0.0849,4.91509434,"bug",0,201492461
14319,"2008-10-15",2008,5,1,5,0,5,"bug",0,201492461
14319,"2019-08-01",2019,3,1,NA,0,3,"fish",0,201492461
14321,"2006-10-25",2006,5,1,5,0,5,"bug",0,201493560
14321,"2002-10-01",2002,5,1,5,0,5,"bug",0,201493560
14321,"2009-10-01",2009,5,1,5,0,5,"bug",0,201493560
14321,"2007-09-26",2007,5,1,5,0,5,"bug",0,201493560
14321,"2004-10-06",2004,5,1,5,0,5,"bug",0,201493560
14321,"2002-09-20",2002,5,1,NA,0,5,"fish",0,201493560
14321,"2008-10-15",2008,5,1,5,0,5,"bug",0,201493560
14321,"2001-10-31",2001,5,1,5,0,5,"bug",0,201493560
14322,"2006-10-25",2006,5,1,5,0,5,"bug",0,201493681
14322,"2002-10-02",2002,5,1,5,0,5,"bug",0,201493681
14322,"2008-10-15",2008,4,0.5,5,0.5,4.5,"bug",0,201493681
14322,"2003-11-19",2003,5,1,5,0,5,"bug",0,201493681
14322,"2007-09-26",2007,5,1,5,0,5,"bug",0,201493681
14322,"2002-09-20",2002,5,0.57058824,4,0.429411765,4.570588259,"fish",0,201493681
14322,"2004-10-07",2004,5,1,5,0,5,"bug",0,201493681
14322,"2005-07-28",2005,4,1,NA,0,4,"fish",0,201493681
14322,"2001-10-31",2001,5,1,5,0,5,"bug",0,201493681
14322,"2009-10-01",2009,5,1,5,0,5,"bug",0,201493681
14323,"2000-10-12",2000,5,1,5,0,5,"bug",0,201494222
14323,"1991-11-05",1991,5,0.75,6,0.25,5.25,"bug",0,201494222
14324,"1991-11-06",1991,5,1,5,0,5,"bug",0,201494512
14328,"1991-11-06",1991,6,0.75,5,0.25,5.75,"bug",0,201494782
14329,"1997-10-01",1997,5,0.75,6,0.25,5.25,"bug",0,201494782
14329,"2001-07-17",2001,4,1,NA,0,4,"fish",0,201494782
14329,"2005-08-01",2005,4,0.566176471,5,0.43382353,4.433823532,"fish",0,201494782
14329,"2008-06-02",2008,5,1,NA,0,5,"fish",0,201494782
14329,"2004-10-07",2004,5,1,5,0,5,"bug",0,201494782
14329,"2000-07-24",2000,4,0.875,5,0.125,4.125,"fish",0,201494782
14329,"2011-08-25",2011,5,1,NA,0,5,"fish",0,201494782
14329,"2002-10-02",2002,5,1,5,0,5,"bug",0,201494782
14329,"1998-10-05",1998,6,0.75,5,0.25,5.75,"bug",0,201494782
14329,"2003-07-15",2003,5,1,NA,0,5,"fish",0,201494782
14329,"2001-10-23",2001,6,0.75,5,0.25,5.75,"bug",0,201494782
14329,"1999-10-12",1999,5,1,5,0,5,"bug",0,201494782
14329,"2002-07-16",2002,4,1,NA,0,4,"fish",0,201494782
14329,"2000-10-12",2000,5,0.75,6,0.25,5.25,"bug",0,201494782
14330,"1997-10-01",1997,5,1,5,0,5,"bug",0,201494999
14331,"1991-11-06",1991,5,1,5,0,5,"bug",0,201494999
14332,"1998-10-05",1998,5,1,5,0,5,"bug",0,201495034
14332,"2001-07-16",2001,4,1,NA,0,4,"fish",0,201495034
14332,"2000-07-24",2000,4,1,NA,0,4,"fish",0,201495034
14332,"2003-11-19",2003,5,1,5,0,5,"bug",0,201495034
14332,"1999-11-10",1999,5,0.75,6,0.25,5.25,"bug",0,201495034
14332,"1997-10-01",1997,5,1,5,0,5,"bug",0,201495034
14332,"2009-09-22",2009,4,1,NA,0,4,"fish",0,201495034
14332,"2003-07-15",2003,5,1,NA,0,5,"fish",0,201495034
14332,"2018-10-22",2018,5,1,5,0,5,"bug",0,201495034
14332,"2004-10-07",2004,5,1,5,0,5,"bug",0,201495034
14332,"2005-08-01",2005,4,0.7,3,0.3,3.7,"fish",0,201495034
14332,"2001-10-22",2001,5,0.5,6,0.5,5.5,"bug",0,201495034
14332,"2019-08-12",2019,5,1,NA,0,5,"fish",0,201495034
14332,"2000-10-11",2000,5,1,5,0,5,"bug",0,201495034
14332,"2002-07-17",2002,4,1,NA,0,4,"fish",0,201495034
14332,"2002-10-02",2002,5,1,5,0,5,"bug",0,201495034
14334,"1991-11-05",1991,5,1,5,0,5,"bug",0,201495224
14339,"1991-11-05",1991,5,1,5,0,5,"bug",0,201496358
14341,"2016-10-05",2016,5,1,5,0,5,"bug",0,201491820
14341,"1992-06-30",1992,3,0.71507151,2,0.284928493,2.715071516,"fish",0,201491820
14341,"2006-10-25",2006,5,1,5,0,5,"bug",0,201491820
14341,"2011-07-14",2011,4,0.75,3,0.25,3.75,"fish",0,201491820
14341,"1996-11-05",1996,5,1,5,0,5,"bug",0,201491820
14341,"2016-08-18",2016,3,0.5,4,0.5,3.5,"fish",0,201491820
14341,"1991-11-08",1991,5,1,5,0,5,"bug",0,201491820
14341,"2004-10-06",2004,5,1,5,0,5,"bug",0,201491820
14341,"2006-07-28",2006,3,0.75,4,0.25,3.25,"fish",0,201491820
14341,"2014-09-23",2014,4,0.756272401,5,0.243727599,4.243727599,"bug",0,201491820
14341,"2011-10-26",2011,5,0.855721393,4,0.144278607,4.855721393,"bug",0,201491820
14344,"1994-11-09",1994,5,1,5,0,5,"bug",0,201491889
14347,"1994-11-08",1994,4,0.5,5,0.5,4.5,"bug",0,201491936
14347,"1992-06-30",1992,3,0.55668016,2,0.443319838,2.556680156,"fish",0,201491936
14348,"1996-11-05",1996,5,1,5,0,5,"bug",0,201492140
14348,"1991-11-07",1991,5,1,5,0,5,"bug",0,201492140
14348,"2004-10-06",2004,5,1,5,0,5,"bug",0,201492140
14348,"2011-07-14",2011,3,0.609081684,4,0.39091832,3.390918333,"fish",0,201492140
14348,"1999-08-11",1999,3,0.75,4,0.25,3.25,"fish",0,201492140
14349,"1998-10-20",1998,3,1,3,0,3,"bug",0,201490930
14349,"2012-07-18",2012,3,1,NA,0,3,"fish",0,201490930
14349,"2012-10-18",2012,3,0.5,4,0.5,3.5,"bug",0,201490930
14349,"2017-06-29",2017,4,0.56493506,3,0.435064935,3.564935045,"fish",0,201490930
14349,"2008-09-15",2008,3,1,3,0,3,"bug",0,201490930
14349,"2005-06-27",2005,3,1,NA,0,3,"fish",0,201490930
14355,"2006-06-22",2006,3,0.70121951,2,0.298780488,2.701219506,"fish",0,201494780
14355,"2006-09-26",2006,3,1,3,0,3,"bug",0,201494780
14355,"2019-07-31",2019,4,1,NA,0,4,"fish",0,201494780
14355,"1991-07-17",1991,3,0.662676489,4,0.33732351,3.337323506,"fish",0,201494780
14355,"2016-09-21",2016,4,0.624365482,5,0.37563452,4.375634529,"bug",0,201494780
14355,"2011-10-24",2011,4,1,4,0,4,"bug",0,201494780
14355,"1996-11-13",1996,3,0.796460177,4,0.203539823,3.203539823,"bug",0,201494780
14358,"2011-06-29",2011,5,1,NA,0,5,"fish",0,201497150
14358,"2000-10-10",2000,5,0.75,6,0.25,5.25,"bug",0,201497150
14358,"2016-09-28",2016,5,1,5,0,5,"bug",0,201497150
14358,"2011-10-24",2011,5,1,5,0,5,"bug",0,201497150
14358,"2013-10-22",2013,5,1,5,0,5,"bug",0,201497150
14358,"2007-10-04",2007,5,1,5,0,5,"bug",0,201497150
14358,"1999-06-21",1999,4,1,NA,0,4,"fish",0,201497150
14358,"1990-06-14",1990,4,0.576696165,5,0.42330383,4.423303811,"fish",0,201497150
14358,"2013-08-15",2013,5,1,NA,0,5,"fish",0,201497150
14360,"2020-10-28",2020,5,1,5,0,5,"bug",0,201496756
14360,"2010-10-07",2010,3,0.5,4,0.5,3.5,"bug",0,201496756
14360,"2007-10-15",2007,4,1,4,0,4,"bug",0,201496756
14360,"2009-09-29",2009,5,1,5,0,5,"bug",0,201496756
14360,"2019-10-08",2019,5,1,5,0,5,"bug",0,201496756
14360,"2007-06-28",2007,4,1,NA,0,4,"fish",0,201496756
14360,"2006-11-29",2006,3,1,3,0,3,"bug",0,201496756
14360,"2013-09-06",2013,5,1,NA,0,5,"fish",0,201496756
14360,"2011-07-06",2011,4,1,NA,0,4,"fish",0,201496756
14360,"1997-10-28",1997,3,1,3,0,3,"bug",0,201496756
14360,"2016-10-19",2016,5,1,5,0,5,"bug",0,201496756
14360,"2011-11-08",2011,4,1,4,0,4,"bug",0,201496756
14360,"2013-10-07",2013,5,0.968253968,4,0.0317,4.968253968,"bug",0,201496756
14360,"2006-07-19",2006,4,1,NA,0,4,"fish",0,201496756
14360,"2016-06-29",2016,4,1,NA,0,4,"fish",0,201496756
14361,"1999-06-30",1999,4,1,NA,0,4,"fish",0,201497051
14361,"2020-10-28",2020,5,1,5,0,5,"bug",0,201497051
14361,"2009-09-29",2009,5,1,5,0,5,"bug",0,201497051
14361,"1997-10-30",1997,5,1,5,0,5,"bug",0,201497051
14361,"2011-07-06",2011,4,1,NA,0,4,"fish",0,201497051
14361,"2010-09-27",2010,5,1,5,0,5,"bug",0,201497051
14361,"2019-10-08",2019,5,1,5,0,5,"bug",0,201497051
14361,"2016-09-28",2016,5,1,5,0,5,"bug",0,201497051
14361,"2013-09-06",2013,5,1,NA,0,5,"fish",0,201497051
14361,"2013-09-25",2013,5,1,5,0,5,"bug",0,201497051
14361,"2007-10-16",2007,6,1,6,0,6,"bug",0,201497051
14361,"2011-10-24",2011,5,1,5,0,5,"bug",0,201497051
14361,"2010-06-23",2010,5,1,NA,0,5,"fish",0,201497051
14361,"2016-06-15",2016,4,1,NA,0,4,"fish",0,201497051
14362,"2007-10-15",2007,5,1,5,0,5,"bug",0,201496686
14362,"2007-06-28",2007,4,1,NA,0,4,"fish",0,201496686
14362,"2016-08-24",2016,5,1,NA,0,5,"fish",0,201496686
14362,"1997-10-28",1997,4,0.631578947,3,0.368421053,3.631578947,"bug",0,201496686
14362,"2011-11-08",2011,4,1,4,0,4,"bug",0,201496686
14362,"2013-06-24",2013,5,1,NA,0,5,"fish",0,201496686
14362,"2011-06-20",2011,4,1,NA,0,4,"fish",0,201496686
14362,"2013-10-07",2013,5,1,5,0,5,"bug",0,201496686
14362,"1990-07-31",1990,4,1,NA,0,4,"fish",0,201496686
14363,"2018-08-31",2018,4,1,NA,0,4,"fish",0,201496633
14363,"2013-10-07",2013,5,0.75,4,0.25,4.75,"bug",0,201496633
14363,"2007-10-15",2007,5,1,5,0,5,"bug",0,201496633
14363,"1997-10-28",1997,5,1,5,0,5,"bug",0,201496633
14364,"1997-10-28",1997,5,1,5,0,5,"bug",0,201496832
14364,"1999-07-26",1999,4,1,NA,0,4,"fish",0,201496832
14366,"2006-11-29",2006,4,1,4,0,4,"bug",0,201496832
14366,"2006-09-05",2006,4,1,NA,0,4,"fish",0,201496832
14366,"2020-10-28",2020,4,1,4,0,4,"bug",0,201496832
14366,"2011-10-17",2011,4,1,4,0,4,"bug",0,201496832
14366,"2010-10-07",2010,4,1,4,0,4,"bug",0,201496832
14366,"2013-10-07",2013,4,0.818181818,5,0.181818182,4.181818182,"bug",0,201496832
14366,"2007-10-15",2007,4,1,4,0,4,"bug",0,201496832
14366,"2007-06-27",2007,4,1,NA,0,4,"fish",0,201496832
14369,"1997-10-29",1997,3,1,3,0,3,"bug",0,201496896
14370,"2009-09-29",2009,5,1,5,0,5,"bug",0,201496921
14370,"1997-11-05",1997,4,1,4,0,4,"bug",0,201496921
14370,"2011-11-08",2011,5,1,5,0,5,"bug",0,201496921
14370,"2016-10-19",2016,5,1,5,0,5,"bug",0,201496921
14370,"2019-10-08",2019,5,1,5,0,5,"bug",0,201496921
14370,"2007-10-16",2007,4,1,4,0,4,"bug",0,201496921
14370,"2013-09-25",2013,4,0.5,5,0.5,4.5,"bug",0,201496921
14370,"2019-07-12",2019,4,0.77606635,3,0.223933649,3.776066348,"fish",0,201496921
14370,"2006-11-29",2006,4,1,4,0,4,"bug",0,201496921
14370,"2020-10-28",2020,5,0.57740586,4,0.422594142,4.577405869,"bug",0,201496921
14371,"2006-11-29",2006,5,1,5,0,5,"bug",0,201497061
14371,"1997-10-29",1997,5,0.666666667,4,0.333333333,4.666666667,"bug",0,201497061
14371,"2007-06-27",2007,5,1,NA,0,5,"fish",0,201497061
14371,"1999-07-26",1999,4,0.666666667,5,0.33333333,4.333333317,"fish",0,201497061
14377,"2017-06-08",2017,4,1,NA,0,4,"fish",0,201495036
14377,"1998-10-29",1998,3,1,3,0,3,"bug",0,201495036
14377,"2012-06-22",2012,4,0.5,5,0.5,4.5,"fish",0,201495036
14377,"2012-10-09",2012,3,1,3,0,3,"bug",0,201495036
14377,"2008-10-09",2008,2,1,2,0,2,"bug",1,201495036
14379,"1993-06-16",1993,3,0.5,4,0.5,3.5,"fish",0,201493717
14379,"2014-09-16",2014,4,0.732673267,5,0.267326733,4.267326733,"bug",0,201493717
14379,"2012-09-19",2012,5,0.820754717,4,0.179245283,4.820754717,"bug",0,201493717
14379,"2013-07-19",2013,5,1,NA,0,5,"fish",0,201493717
14379,"2000-10-25",2000,3,1,3,0,3,"bug",0,201493717
14379,"2007-09-21",2007,3,1,3,0,3,"bug",0,201493717
14379,"2010-10-05",2010,3,1,3,0,3,"bug",0,201493717
14379,"2013-09-30",2013,4,0.982378855,5,0.0176,4.017621145,"bug",0,201493717
14383,"2009-09-09",2009,4,0.75,3,0.25,3.75,"fish",0,201492708
14383,"1990-10-31",1990,5,1,5,0,5,"bug",0,201492708
14383,"1995-11-27",1995,5,1,5,0,5,"bug",0,201492708
14383,"1993-10-25",1993,5,1,5,0,5,"bug",0,201492708
14383,"1989-11-28",1989,5,0.75,6,0.25,5.25,"bug",0,201492708
14383,"1991-11-20",1991,5,1,5,0,5,"bug",0,201492708
14384,"1988-08-10",1988,4,1,NA,0,4,"fish",0,201492824
14385,"1991-11-20",1991,5,1,5,0,5,"bug",0,201492970
14385,"2008-06-16",2008,5,1,NA,0,5,"fish",0,201492970
14385,"1993-10-26",1993,5,1,5,0,5,"bug",0,201492970
14385,"2008-10-07",2008,5,1,5,0,5,"bug",0,201492970
14388,"1993-10-26",1993,5,1,5,0,5,"bug",0,201492992
